fid,id,SpRasterNA,slopeRaste,sg_date,sg__gdd_p2,sg__gdd_p1,pcp0708,pcp0607,pcp0506,MinT0708,MinT0607,MinT0506,MaxT0708,MaxT0607,MaxT0506,elevationR,DistanceRo,DistanceRi,aspectRast
"2636","2635",1.00000,0.00775,147.38683,159.13525,0.18182,91.37892,88.26105,74.88606,9.25815,6.84275,2.37525,16.81567,14.89202,9.96457,25.12166,2749.52368,41347.61328,5.33634
"2637","2636",,,,,,,,,,,,,,,,48252.30078,95500.97656,
"2638","2637",,,,,,,,,,,,,,,,158391.82813,236955.60938,
"2639","2638",,,,,,,,,,,,,,,,17084.27539,81751.08594,
"2640","2639",,,,,,,,,,,,,,,,73958.31250,153001.26563,
"2641","2640",,,149.93663,150.29366,0.18210,92.63466,91.49561,76.00072,8.35377,6.03382,1.80595,16.32626,14.40109,9.64727,62.21948,466.59467,26975.92188,
"2642","2641",,,,,,,,,,,,,,,,23318.75781,24988.95117,
"2643","2642",,,,,,,,,,,,,,,,6205.67041,38769.69531,
"2644","2643",,,,,,,,,,,,,,,,47209.50391,46727.85547,
"2645","2644",3.00000,,136.86462,205.05818,0.31480,78.36088,74.64500,75.67473,10.32722,8.31306,3.51311,21.28031,19.77364,14.00297,67.09519,4226.26807,44317.11719,
"2646","2645",1.00000,0.00376,140.47275,181.43138,0.24278,88.71947,83.63316,70.73659,10.82188,8.67716,3.83729,18.15834,16.48236,11.57888,11.72374,3958.88501,34596.97656,2.68085
"2647","2646",,,,,,,,,,,,,,,,84819.25000,134371.00000,
"2648","2647",2.00000,0.00497,138.16151,208.99437,0.29760,92.23247,91.33044,86.51775,9.36777,7.75649,2.98891,20.64101,19.46388,14.14838,285.30142,6149.17480,17544.43555,3.12408
"2649","2648",2.00000,0.01952,136.34593,183.00275,0.16334,81.15495,83.29638,88.15640,9.78161,7.66986,3.24029,20.31978,18.62164,13.61917,157.32649,1949.54443,37872.36719,2.33345
"2650","2649",1.00000,0.00791,136.33536,170.90318,0.18162,90.99728,86.45724,91.27042,10.32544,7.93055,3.59849,19.46340,17.58337,12.82100,70.38806,655.46350,114207.08594,5.00463
"2651","2650",,,,,,,,,,,,,,,,32836.57031,212240.31250,
"2652","2651",1.00000,0.02492,140.14677,202.94919,0.35235,101.53146,97.98151,88.47548,9.52839,7.89019,3.03222,19.38052,18.28918,13.17531,480.18823,6598.90186,24863.83789,0.40885
"2653","2652",,,,,,,,,,,,,,,,55967.44531,74186.69531,
"2654","2653",,,,,,,,,,,,,,,,71147.32031,118248.49219,
"2655","2654",,,,,,,,,,,,,,,,9411.86816,77929.24219,
"2656","2655",,,,,,,,,,,,,,,,118818.92188,171260.82813,
"2657","2656",,,,,,,,,,,,,,,,121105.60156,179986.04688,
"2658","2657",,0.01781,140.00365,179.83098,0.14560,107.51462,114.35793,106.27258,9.68104,7.78847,3.26720,18.55119,16.94510,12.30050,328.40717,21731.31055,7808.49023,1.46087
"2659","2658",,,,,,,,,,,,,,,,35174.77344,114487.07031,
"2660","2659",1.00000,0.02657,138.77850,199.25415,0.34128,104.85415,103.05279,92.96416,10.00893,8.30989,3.44674,19.15587,17.98937,13.11156,409.54092,3478.19702,45165.42578,4.49752
"2661","2660",,,146.21126,160.66904,0.09909,104.46863,96.92550,79.62418,8.87901,6.75897,2.27102,17.45311,15.52986,10.50944,48.15955,77695.43750,109237.64063,
"2662","2661",,,,,,,,,,,,,,,,77276.95313,150926.06250,
"2663","2662",1.00000,0.00966,136.41492,154.53699,0.05665,90.43866,95.56398,106.35844,10.30258,7.98174,3.88734,18.26707,16.28867,11.96921,72.47076,1711.21899,38671.48047,2.47812
"2664","2663",,,,,,,,,,,,,,,,65813.35156,117291.82031,
"2665","2664",,,,,,,,,,,,,,,,21663.02344,41294.72266,
"2666","2665",,,,,,,,,,,,,,,,69127.10156,111293.98438,
"2667","2666",2.00000,0.01351,138.34917,172.88356,0.19385,86.10308,89.47011,93.85497,9.69719,7.47535,3.09256,19.33492,17.52990,12.74365,220.08261,7940.95557,46638.89453,0.91559
"2668","2667",,,,,,,,,,,,,,,,46695.01953,141811.43750,
"2669","2668",,,,,,,,,,,,,,,,13634.89844,55467.15234,
"2670","2669",,,,,,,,,,,,,,,,12520.09375,111607.81250,
"2671","2670",,,,,,,,,,,,,,,,56433.83984,106320.23438,
"2672","2671",,,,,,,,,,,,,,,,29777.18555,61854.04688,
"2673","2672",,,,,,,,,,,,,,,,39717.71875,221151.68750,
"2674","2673",1.00000,0.03809,136.52377,211.95154,0.30563,95.00103,90.16020,81.07143,10.15697,8.49749,3.67977,20.63084,19.47823,14.25699,200.04523,9617.02441,22690.33594,2.27960
"2675","2674",,0.01020,139.93779,171.39079,0.13379,110.08267,118.95035,109.70692,9.91546,7.94265,3.49732,18.10892,16.32535,11.84777,281.35565,20809.44336,4718.14648,0.63874
"2676","2675",,,,,,,,,,,,,,,,37917.92969,41772.14063,
"2677","2676",,,137.32744,200.75264,0.18182,76.17336,72.87570,73.69464,10.56165,8.38735,3.58059,21.01877,19.39712,13.56220,,2482.43237,50683.91797,
"2678","2677",,,,,,,,,,,,,,,,13064.93555,81274.78906,
"2679","2678",,,,,,,,,,,,,,,,130400.70313,191756.14063,
"2680","2679",,,,,,,,,,,,,,,,202166.53125,275871.53125,
"2681","2680",2.00000,0.00329,136.38110,199.85628,0.33685,75.50214,73.06741,75.38660,10.64492,8.50831,3.83883,20.62960,19.08277,13.55238,95.94517,13346.26953,25724.51367,4.02032
"2682","2681",,,,,,,,,,,,,,,,19772.91211,107632.70313,
"2683","2682",,,,,,,,,,,,,,,,25433.21484,51477.53906,
"2684","2683",2.00000,0.00313,133.08630,215.65608,0.27273,82.49572,82.18845,83.12280,10.50402,8.86512,4.08613,21.82833,20.60989,15.21702,94.61143,367.81195,18285.00977,5.74726
"2685","2684",,0.00494,148.02274,165.81993,0.09091,106.94578,100.43440,83.19150,8.16186,6.18367,1.68333,17.60944,15.77474,10.52697,120.00539,116509.42969,137700.46875,3.98351
"2686","2685",,,133.60156,189.36549,0.09091,80.02789,75.70053,82.76461,11.15911,8.87096,4.35197,20.53660,18.79350,13.58403,,2615.45190,140842.20313,
"2687","2686",,,,,,,,,,,,,,,,47195.73047,69090.24219,
"2688","2687",,,,,,,,,,,,,,,,157669.93750,178276.57813,
"2689","2688",3.00000,,136.62630,198.29346,0.28733,100.07008,97.15464,87.85225,10.97639,9.13495,4.27911,19.21081,17.88558,13.08758,138.36937,11242.23828,55930.64063,
"2690","2689",,,,,,,,,,,,,,,,51760.94922,96613.31250,
"2691","2690",1.00000,0.03494,139.62949,200.84033,0.31038,103.48783,102.06821,92.20853,9.60351,7.94519,3.11992,19.34070,18.18257,13.16871,409.92722,11045.41602,25462.61719,6.11050
"2692","2691",1.00000,0.00488,138.80618,204.87645,0.29696,83.09725,79.53726,77.94398,9.58223,7.73088,2.95057,20.89623,19.49328,13.78016,82.30515,196.56834,55681.41797,4.83552
"2693","2692",2.00000,0.01259,134.88345,214.06578,0.29590,79.11537,76.79594,78.66589,10.50564,8.73197,3.90971,21.62871,20.31303,14.65130,106.41414,107.58041,12696.75098,2.57809
"2694","2693",,,,,,,,,,,,,,,,232872.98438,310684.21875,
"2695","2694",,0.00989,134.64894,178.40111,0.12467,99.05863,104.94345,108.82669,10.32429,8.27656,4.01983,19.50493,17.78957,13.26751,199.18538,21181.89063,8500.13770,5.36955
"2696","2695",,,,,,,,,,,,,,,,185704.10938,221998.89063,
"2697","2696",,0.02292,136.60362,163.52872,0.04190,105.32369,115.31354,111.46029,10.68661,8.47573,4.15375,18.16536,16.18109,11.96442,107.19581,49177.73438,21459.14063,2.35468
"2698","2697",,,,,,,,,,,,,,,,57567.00000,128793.39844,
"2699","2698",,,138.67014,150.22919,0.11303,95.63059,103.20903,107.90788,10.75680,8.25340,4.00163,17.40415,15.29412,11.09190,,28186.33203,80155.18750,
"2700","2699",,,,,,,,,,,,,,,,17019.94531,49951.83984,
"2701","2700",,,,,,,,,,,,,,,,13301.79395,114392.97656,
"2702","2701",2.00000,0.00642,136.35217,209.29459,0.35822,91.11365,90.91319,89.41845,9.72991,8.07963,3.36051,20.85275,19.65136,14.46657,250.69215,18713.52539,20722.81641,1.28567
"2703","2702",1.00000,0.00746,138.88879,201.40634,0.30699,103.09209,103.43879,93.42007,9.72299,8.03630,3.27076,19.57179,18.31435,13.32997,326.14462,2340.44702,8605.58301,4.44298
"2704","2703",,,,,,,,,,,,,,,,60842.04297,244552.93750,
"2705","2704",2.00000,0.00967,137.82697,213.02711,0.41124,91.55887,90.23310,83.89666,9.49837,7.89530,3.11341,20.85643,19.67486,14.30252,244.14731,1669.74609,912.40387,1.82261
"2706","2705",2.00000,0.00805,140.23326,202.17076,0.30131,84.03493,80.53381,79.60683,9.41765,7.53146,2.72687,20.50853,19.09544,13.35830,173.55450,3730.09448,55701.62891,1.76451
"2707","2706",1.00000,0.02326,136.04997,163.79550,0.08008,85.95190,90.17556,93.10110,10.31466,7.89827,3.59988,19.23768,17.21065,12.64097,69.62157,2236.39307,69709.02344,3.83778
"2708","2707",,,,,,,,,,,,,,,,49356.64453,116307.23438,
"2709","2708",,,,,,,,,,,,,,,,74045.75781,148752.07813,
"2710","2709",,,,,,,,,,,,,,,,20779.13281,81610.20313,
"2711","2710",,,,,,,,,,,,,,,,29499.44531,126481.32031,
"2712","2711",3.00000,0.04597,136.56841,196.84569,0.34070,101.93564,101.33046,91.80592,10.65298,8.80062,4.03656,19.46427,18.06178,13.30580,213.23079,2774.35303,41098.91406,5.91433
"2713","2712",,,,,,,,,,,,,,,,165543.45313,218112.45313,
"2714","2713",,,,,,,,,,,,,,,,72680.47656,145603.73438,
"2715","2714",,,,,,,,,,,,,,,,98607.70313,150849.81250,
"2716","2715",1.00000,0.01461,134.08810,210.53542,0.24472,79.87099,79.20375,80.62273,10.79178,8.88003,4.11659,21.39047,20.07979,14.56173,82.80653,1219.41113,1466.88306,2.90393
"2717","2716",,,136.09943,150.66249,0.00000,,,,,,,,,,,19921.53711,19241.18750,
"2718","2717",,,,,,,,,,,,,,,,45038.82813,103862.98438,
"2719","2718",1.00000,0.00892,139.51073,165.65840,0.25289,95.97133,92.55031,99.99261,9.74867,7.34408,3.13700,18.85490,16.98109,12.06503,176.85036,8948.37207,160814.46875,0.88988
"2720","2719",,,,,,,,,,,,,,,,71731.60938,156986.50000,
"2721","2720",,,,,,,,,,,,,,,,194424.78125,245272.37500,
"2722","2721",,,135.54852,158.48926,0.18182,97.44559,106.63882,109.93719,11.23217,8.77324,4.49256,17.90846,15.84397,11.77508,,4600.76660,36892.50391,
"2723","2722",,,,,,,,,,,,,,,,10909.81738,19609.56836,
"2724","2723",,,,,,,,,,,,,,,,34868.28125,114813.05469,
"2725","2724",,0.00534,138.91179,179.75096,0.26829,106.30208,113.11599,106.35374,9.87364,7.94825,3.45263,18.73730,17.11254,12.52208,282.58566,26762.13281,8003.97900,0.66250
"2726","2725",,,,,,,,,,,,,,,,55997.59766,106375.04688,
"2727","2726",,,,,,,,,,,,,,,,151848.53125,203976.92188,
"2728","2727",1.00000,0.06883,137.56314,210.43298,0.28778,96.02395,91.40128,82.35524,9.87057,8.23142,3.41040,20.37379,19.24914,14.00843,237.68282,11527.87207,24393.21680,5.79977
"2729","2728",,,,,,,,,,,,,,,,124625.76563,137374.59375,
"2730","2729",,0.00862,137.73396,177.61885,0.18608,90.21083,86.30730,94.00925,10.11405,7.77006,3.40678,19.63020,17.88504,12.78822,201.09595,5037.55078,152127.37500,2.64069
"2731","2730",,0.00935,142.73521,177.15169,0.29379,110.74476,114.32127,104.28411,9.39481,7.54106,2.88040,17.77935,16.30312,11.61069,512.25812,24658.16406,2338.81909,5.61336
"2732","2731",2.00000,0.00299,142.03305,198.12506,0.35713,85.33283,81.62921,80.40524,9.20444,7.28262,2.48895,20.00981,18.55080,12.79387,225.33679,1485.74536,40072.57031,6.25047
"2733","2732",,,,,,,,,,,,,,,,41778.14453,220304.21875,
"2734","2733",,,,,,,,,,,,,,,,55063.78516,155430.07813,
"2735","2734",3.00000,,132.90639,167.07849,0.00941,93.35728,100.00204,108.19688,10.73254,8.50783,4.36490,19.30991,17.36625,12.94167,56.22007,16441.84961,16216.45898,
"2736","2735",,,,,,,,,,,,,,,,23465.05859,87615.92969,
"2737","2736",,,,,,,,,,,,,,,,35667.75391,165918.60938,
"2738","2737",,,,,,,,,,,,,,,,94826.02344,177141.54688,
"2739","2738",,,,,,,,,,,,,,,,58853.27344,105268.01563,
"2740","2739",,,149.47069,146.15759,0.07793,94.47282,91.80872,75.10524,8.57288,6.26840,2.00765,16.02613,14.06413,9.52913,23.96189,7748.99561,42718.87109,
"2741","2740",,,,,,,,,,,,,,,,28998.01172,58736.07813,
"2742","2741",,,,,,,,,,,,,,,,26890.77148,199175.54688,
"2743","2742",,,,,,,,,,,,,,,,75305.22656,147518.46875,
"2744","2743",1.00000,0.00524,139.41251,160.56975,0.15987,97.98126,94.07253,100.68546,9.77132,7.32691,3.11766,18.60556,16.69817,11.93044,213.93994,16144.26367,151191.37500,5.39139
"2745","2744",,,,,,,,,,,,,,,,33586.03906,128924.30469,
"2746","2745",,,,,,,,,,,,,,,,14522.31738,73433.11719,
"2747","2746",,,,,,,,,,,,,,,,35257.40625,123304.46094,
"2748","2747",,,,,,,,,,,,,,,,89916.80469,140676.03125,
"2749","2748",,,,,,,,,,,,,,,,31505.90820,72578.68750,
"2750","2749",,,,,,,,,,,,,,,,128562.07813,179281.09375,
"2751","2750",1.00000,0.01310,138.75363,165.90196,0.10658,95.11822,91.77657,99.23055,9.85241,7.45514,3.27574,19.04602,17.14322,12.20530,121.76344,5933.86328,165286.51563,1.53518
"2752","2751",2.00000,0.00720,137.98024,213.48981,0.35936,88.92733,86.78885,82.40261,9.37140,7.78238,2.98917,20.95982,19.80036,14.37039,252.61784,5421.46143,5378.51855,5.75597
"2753","2752",,,,,,,,,,,,,,,,22526.95508,205193.54688,
"2754","2753",2.00000,0.04567,138.03745,209.82599,0.31381,96.57322,95.39886,86.95724,9.61279,7.98522,3.20997,20.39854,19.20745,13.98362,278.70654,369.54565,1622.04858,2.73443
"2755","2754",2.00000,0.00928,135.15338,206.35074,0.20780,78.60582,76.05247,77.76646,10.75902,8.77175,4.00834,21.20852,19.79226,14.14635,59.19491,296.48126,23009.93164,1.68305
"2756","2755",2.00000,0.00614,140.39725,189.33423,0.20691,76.19925,76.18977,83.96510,10.19450,7.77478,3.18158,19.56120,17.81625,12.30807,118.22590,4290.04590,60687.70703,2.94759
"2757","2756",2.00000,0.00378,137.54338,210.12823,0.36184,82.46081,77.58762,76.29775,9.53830,7.84545,3.04617,21.22867,19.98985,14.38257,168.47182,422.01413,22331.13281,0.31131
"2758","2757",1.00000,0.01051,136.30128,176.44606,0.18346,90.52512,85.42207,91.08908,10.26671,7.90114,3.53811,19.76139,17.96297,13.04685,120.67161,686.98126,128068.05469,5.59319
"2759","2758",,,,,,,,,,,,,,,,23818.16992,109363.98438,
"2760","2759",,,,,,,,,,,,,,,,16950.88281,84549.04688,
"2761","2760",,,,,,,,,,,,,,,,107800.21875,158890.26563,
"2762","2761",,,,,,,,,,,,,,,,55310.51563,80779.22656,
"2763","2762",,0.00130,137.76366,196.11530,0.25702,100.80003,103.94034,98.26681,9.69216,7.92453,3.30685,19.80287,18.42440,13.54378,274.04028,17275.49023,15626.48535,0.27619
"2764","2763",,,,,,,,,,,,,,,,16626.29297,47021.44531,
"2765","2764",,,,,,,,,,,,,,,,69617.59375,103458.77344,
"2766","2765",1.00000,,135.48660,173.33253,0.09233,81.95513,84.53204,89.06287,10.36273,7.98407,3.65073,19.85488,17.95456,13.11985,51.50380,7583.54102,75308.32813,
"2767","2766",,,,,,,,,,,,,,,,49264.71094,130765.60156,
"2768","2767",1.00000,0.01660,141.08128,153.89168,0.18383,99.85884,96.64192,103.47729,9.58529,7.12197,2.99506,18.05228,16.07050,11.38412,192.74748,16561.91406,159640.57813,1.61077
"2769","2768",,,,,,,,,,,,,,,,67535.96875,141988.81250,
"2770","2769",,,,,,,,,,,,,,,,57161.21875,117673.67188,
"2771","2770",,0.00392,146.94261,167.29118,0.09091,112.16673,103.18561,87.06268,8.66202,6.68766,2.14946,17.60965,15.68790,10.55744,119.49591,136321.32813,178959.79688,1.79135
"2772","2771",1.00000,0.00835,137.84140,214.15144,0.41936,90.18144,88.44507,82.49463,9.45954,7.86537,3.07197,20.95755,19.78782,14.36168,237.64442,1454.45288,2449.99268,1.54800
"2773","2772",,,,,,,,,,,,,,,,118592.70313,127379.50781,
"2774","2773",,0.03566,148.06828,179.50873,0.42804,106.78866,102.13144,90.63820,8.55068,6.74576,1.89598,16.98100,15.73036,10.57944,688.99896,17145.75781,11401.57813,2.17081
"2775","2774",,,,,,,,,,,,,,,,66060.93750,150442.79688,
"2776","2775",,,145.15833,163.54485,0.09091,106.14320,97.54684,85.43658,9.29377,7.34930,2.90421,17.33617,15.28792,10.47358,4.18755,131017.93750,154653.40625,
"2777","2776",1.00000,0.00323,133.28151,171.07104,0.12369,92.92283,99.13400,104.40795,10.46922,8.30583,4.11495,19.76765,17.85355,13.28431,46.28362,2063.94067,19036.58203,5.57042
"2778","2777",,,,,,,,,,,,,,,,113913.32813,198723.37500,
"2779","2778",,0.02121,148.89998,169.09995,0.09091,112.61736,104.56238,87.93181,8.18117,6.26125,1.67500,17.31542,15.49869,10.28176,260.73871,149292.79688,180124.84375,4.77385
"2780","2779",,,,,,,,,,,,,,,,18639.71875,85446.01563,
"2781","2780",,,,,,,,,,,,,,,,12928.25391,54012.60156,
"2782","2781",,,,,,,,,,,,,,,,32575.60547,83959.56250,
"2783","2782",,,,,,,,,,,,,,,,97884.02344,149147.67188,
"2784","2783",,,,,,,,,,,,,,,,5173.33057,72742.00781,
"2785","2784",,,,,,,,,,,,,,,,31360.29883,56582.84375,
"2786","2785",,,,,,,,,,,,,,,,107942.98438,138487.25000,
"2787","2786",,,,,,,,,,,,,,,,52000.67188,104219.05469,
"2788","2787",,,,,,,,,,,,,,,,35617.73438,71556.34375,
"2789","2788",1.00000,0.01276,140.90318,156.72824,0.20341,98.45406,95.92045,103.05973,9.52139,7.08939,3.03673,18.26171,16.25431,11.45582,135.59912,6654.57324,172251.29688,0.98191
"2790","2789",,,,,,,,,,,,,,,,102516.18750,112540.55469,
"2791","2790",1.00000,,135.85991,155.82799,0.00803,108.34495,121.04855,114.17966,10.94858,8.70376,4.46934,17.93383,15.72717,11.64649,97.62026,28985.53516,9438.69238,
"2792","2791",,0.01629,150.47525,167.63567,0.11115,111.97306,104.69168,87.16811,7.87650,5.93815,1.36855,17.05272,15.26615,10.00568,315.65121,131473.65625,155792.81250,3.25132
"2793","2792",,,,,,,,,,,,,,,,16780.20313,74616.68750,
"2794","2793",,,,,,,,,,,,,,,,20787.64648,64207.19531,
"2795","2794",,,,,,,,,,,,,,,,135696.90625,201829.57813,
"2796","2795",1.00000,0.00217,142.10136,179.83102,0.35257,93.19857,88.24661,76.23436,10.50397,8.36304,3.50453,17.83959,16.19088,11.26488,112.68877,3882.73389,23813.30664,4.69222
"2797","2796",1.00000,0.00751,147.03145,174.36212,0.33464,86.59494,82.75568,75.05152,8.91930,6.64695,2.11599,17.75224,16.01744,10.68393,39.13574,5444.70654,56058.94922,1.01064
"2798","2797",1.00000,0.01592,146.74191,181.25372,0.33748,101.79848,97.40541,86.99163,8.86376,6.97613,2.14692,17.43771,16.07217,10.86551,534.62671,2733.26440,8759.29688,0.59518
"2799","2798",,,,,,,,,,,,,,,,77775.45313,136096.35938,
"2800","2799",,,,,,,,,,,,,,,,40646.16016,66021.94531,
"2801","2800",,,,,,,,,,,,,,,,119976.03906,175048.01563,
"2802","2801",2.00000,0.00551,139.03557,206.16570,0.40564,84.00420,79.86542,77.82500,9.42838,7.63554,2.85362,20.84092,19.50414,13.82492,147.43604,4528.86133,51802.54297,0.51599
"2803","2802",,,,,,,,,,,,,,,,23796.27344,105319.81250,
"2804","2803",,,,,,,,,,,,,,,,19288.75000,80210.74219,
"2805","2804",2.00000,0.00504,137.06705,192.66982,0.27141,72.99957,72.53951,77.30100,10.57327,8.34037,3.73331,20.51217,18.80363,13.23411,72.38361,1135.01489,48898.23438,2.29797
"2806","2805",,,,,,,,,,,,,,,,14593.21680,47698.59766,
"2807","2806",,0.01167,132.24265,178.49226,0.15987,101.91412,108.67624,108.54083,11.04866,8.93114,4.60555,19.50674,17.75270,13.47752,65.78252,10006.14160,11519.83496,1.21801
"2808","2807",,,,,,,,,,,,,,,,41689.76172,137542.09375,
"2809","2808",,,,,,,,,,,,,,,,54237.22656,133213.50000,
"2810","2809",,,,,,,,,,,,,,,,201589.45313,278718.93750,
"2811","2810",,,,,,,,,,,,,,,,127752.93750,193561.67188,
"2812","2811",,,,,,,,,,,,,,,,18237.25195,115373.25000,
"2813","2812",,,,,,,,,,,,,,,,118224.07813,176423.79688,
"2814","2813",,,,,,,,,,,,,,,,31741.39453,69111.26563,
"2815","2814",5.00000,0.01518,138.77788,211.27473,0.39605,86.98488,82.02073,78.26929,9.10849,7.51605,2.72219,20.88820,19.75640,14.24131,265.16110,12255.50098,22263.73828,2.60206
"2816","2815",1.00000,0.01575,136.65378,162.93143,0.09923,97.39154,92.21835,97.40931,10.25870,7.78620,3.50845,19.10260,17.17216,12.49609,128.38467,325.02441,131374.20313,3.17566
"2817","2816",,,,,,,,,,,,,,,,78571.11719,88057.17969,
"2818","2817",,,,,,,,,,,,,,,,24712.17383,86427.13281,
"2819","2818",,,,,,,,,,,,,,,,43668.57031,224684.28125,
"2820","2819",,,,,,,,,,,,,,,,63535.37891,149165.07813,
"2821","2820",,,,,,,,,,,,,,,,54782.05469,106942.21875,
"2822","2821",,,132.05766,174.40065,0.05597,95.88801,102.46640,108.00237,10.73093,8.60975,4.42283,19.79216,17.94090,13.45533,103.19828,19164.39063,4585.45605,
"2823","2822",,,,,,,,,,,,,,,,47278.29297,117709.50781,
"2824","2823",2.00000,0.00987,134.83139,208.04727,0.24203,79.22720,77.11939,78.78210,10.76133,8.80672,4.04380,21.24537,19.86923,14.26896,79.73203,5503.22021,15854.10254,5.53781
"2825","2824",1.00000,0.02165,138.62866,201.06786,0.34267,104.32243,102.27789,92.22521,9.97143,8.28918,3.42322,19.28112,18.13234,13.22047,366.51730,1345.62561,41455.68750,5.27819
"2826","2825",,,,,,,,,,,,,,,,12771.27637,47243.70703,
"2827","2826",,0.02233,137.02315,160.26878,0.21038,95.63135,101.85941,110.69032,10.23740,7.98365,3.83196,18.28866,16.38798,12.01920,164.34691,16132.15234,25578.71094,4.54544
"2828","2827",,,,,,,,,,,,,,,,38699.47656,127235.74219,
"2829","2828",1.00000,0.01830,140.82063,203.54678,0.44327,101.45798,101.47018,92.69691,9.15718,7.52232,2.74799,19.50364,18.32535,13.17562,442.78485,2830.00757,7177.65820,5.28013
"2830","2829",,,,,,,,,,,,,,,,41918.95313,133157.60938,
"2831","2830",,,,,,,,,,,,,,,,2572.21240,89038.66406,
"2832","2831",,,,,,,,,,,,,,,,31548.16016,80502.70313,
"2833","2832",,0.01898,133.07597,175.33253,0.05465,95.76254,102.04170,107.21677,10.50955,8.40842,4.20445,19.77330,17.94615,13.40728,69.76306,11059.84668,2333.70483,4.74709
"2834","2833",1.00000,,,,,,,,,,,,,,10.40520,865.12177,69600.78125,
"2835","2834",1.00000,0.02442,141.64279,163.07103,0.12168,109.57209,115.13369,106.75875,10.02334,7.90737,3.38516,17.51320,15.64189,11.19201,363.78723,16049.75098,58808.48047,2.13800
"2836","2835",,,,,,,,,,,,,,,,39293.09766,79591.28906,
"2837","2836",2.00000,0.01114,140.08585,193.85294,0.27273,106.18757,107.01134,96.76788,9.65017,7.92126,3.15979,18.93482,17.64653,12.77202,412.25790,9394.45117,12362.82520,1.51648
"2838","2837",,,,,,,,,,,,,,,,39228.95313,125534.75781,
"2839","2838",,0.01735,136.57216,166.90503,0.14310,92.84487,98.37134,102.05134,10.09993,7.85987,3.59777,19.03090,17.12624,12.58086,197.22493,2334.40039,35722.07031,4.62237
"2840","2839",,,,,,,,,,,,,,,,105731.31250,124029.46094,
"2841","2840",2.00000,0.00622,135.11809,202.17262,0.27521,78.34689,73.80064,73.06678,10.78997,8.75364,4.05200,20.88776,19.45236,13.94391,41.21706,4598.87354,2436.15747,0.94058
"2842","2841",,,,,,,,,,,,,,,,57454.11328,152881.45313,
"2843","2842",2.00000,0.01322,135.77837,213.93257,0.35490,91.96539,85.41679,75.77090,10.03732,8.38789,3.65815,21.17753,20.00695,14.61889,114.39793,4012.84131,2631.69507,0.52550
"2844","2843",2.00000,0.02338,139.98973,209.85585,0.43771,90.91495,87.10851,81.80578,8.96362,7.38206,2.57467,20.41394,19.31702,13.84221,345.07202,9283.18555,15436.79102,3.91722
